oil_level_pct,temp_oil_C,temp_winding_C,voltage_A_V,voltage_B_V,voltage_C_V,current_A_A,current_B_A,current_C_A,voltage_avg_V,current_avg_A,voltage_unbal_pct,current_unbal_pct,load_pct,delta_temp_C,power_factor,resistance_pu,fault_label,fault_name
87.75,86.02,114.43,136.51,190.85,149.38,3079.29,3030.66,3237.69,158.91,3115.88,20.094,3.909,741.2,28.41,0.6188,0.468,3,Short_Circuit
85.13,86.13,125.24,136.79,181.68,194.19,2079.32,2038.43,2046.06,170.89,2054.6,19.955,1.203,526.05,39.12,0.6468,0.5717,3,Short_Circuit
78.06,91.73,110.66,237.88,238.84,239.18,251.44,255.24,282.24,238.63,262.97,0.314,7.327,94.14,18.92,0.8549,0.9255,1,Overheating
90.06,75.28,125.76,128.04,202.55,164.43,1986.89,1982.58,2016.7,165.01,1995.39,22.752,1.068,493.79,50.47,0.7148,0.0906,3,Short_Circuit
91.58,84.87,97.95,227.45,230.08,239.97,288.56,266.29,295.15,232.5,283.33,3.213,6.015,98.86,13.08,0.7988,1.0093,6,Over_Current
74.68,92.68,114.6,237.02,243.5,241.81,242.46,233.37,234.54,240.78,236.79,1.561,2.394,85.5,21.92,0.8391,1.0306,1,Overheating
88.23,82.89,100.32,229.7,229.12,237.92,421.62,369.43,375.29,232.25,388.78,2.443,8.447,135.39,17.42,0.8313,1.0552,6,Over_Current
83.38,67.51,110.07,225.78,224.96,218.78,332.19,331.51,312.88,223.17,325.53,1.971,3.886,109.02,42.56,0.8454,0.9836,6,Over_Current
86.63,63.7,66.52,302.69,306.21,301.42,214.18,189.64,196.89,303.44,200.24,0.912,6.962,91.12,2.82,0.849,1.1157,5,Over_Voltage
86.92,51.72,83.29,286.61,237.61,241.13,1.61,202.61,197.1,255.12,133.77,12.345,98.799,48.07,31.58,0.9171,16.8381,4,Open_Circuit
85.9,61.37,68.52,315.39,320.44,317.98,200.59,202.13,204.44,317.94,202.39,0.802,1.015,96.52,7.15,0.8301,1.0715,5,Over_Voltage
87.38,91.35,127.98,126.17,202.57,204.71,3252.61,3129.6,3031.42,177.82,3137.88,29.044,3.656,832.46,36.63,0.6674,0.5128,3,Short_Circuit
82.33,79.12,110.9,228.55,226.85,232.44,373.76,397.62,366.65,229.28,379.34,1.377,4.818,130.42,31.77,0.8691,1.0385,6,Over_Current
88.22,53.54,86.1,242.91,239.04,257.64,197.98,191.03,1.54,246.53,130.19,4.506,98.815,47.08,32.56,0.8567,14.4701,4,Open_Circuit
89.23,58.12,70.08,274.91,270.75,272.92,214.56,219.02,196.23,272.86,209.94,0.775,6.528,85.92,11.96,0.8375,1.0464,5,Over_Voltage
89.12,77.35,121.25,222.79,235.29,221.34,251.02,257.79,254.8,226.47,254.53,3.895,1.383,86.49,43.9,0.8255,0.9277,6,Over_Current
88.19,46.47,69.24,240.43,238.77,240.33,190.07,189.52,186.51,239.85,188.7,0.448,1.16,67.89,22.77,0.8466,0.9894,0,Normal
81.21,73.69,121.86,242.82,239.55,238.26,240.16,245.68,242.06,240.21,242.63,1.085,1.256,87.42,48.17,0.8369,1.0272,1,Overheating
45.93,73.05,94.1,236.3,238.17,242.41,191.8,184.2,193.45,238.96,189.82,1.443,2.961,68.04,21.05,0.8362,0.9711,2,Low_Oil_Level
88.97,49.95,77.39,290.01,243.58,240.0,1.97,188.46,205.94,257.86,132.12,12.466,98.511,47.95,27.43,0.8944,11.4761,4,Open_Circuit
86.1,100.71,105.59,120.54,186.46,134.17,2813.36,2873.97,2895.16,147.06,2860.83,26.795,1.659,631.73,4.88,0.6518,0.167,3,Short_Circuit
84.03,91.84,119.95,132.66,124.83,205.61,974.74,1013.07,935.06,154.37,974.29,33.197,4.026,224.02,28.12,0.5904,0.4442,3,Short_Circuit
86.66,58.76,73.51,260.63,238.83,243.23,2.39,210.7,183.2,247.56,132.1,5.279,98.192,47.75,14.75,0.8788,17.8993,4,Open_Circuit
81.99,88.29,124.07,236.42,236.62,238.77,222.74,239.04,266.57,237.27,242.78,0.633,9.797,86.43,35.77,0.8776,1.0062,1,Overheating
41.19,73.74,85.69,238.34,241.21,239.01,197.12,205.93,193.74,239.52,198.93,0.707,3.519,71.48,11.95,0.8611,0.9563,2,Low_Oil_Level
85.02,60.84,70.55,318.16,314.93,316.0,215.37,195.48,219.74,316.36,210.2,0.569,7.004,99.76,9.71,0.8587,0.9255,5,Over_Voltage
90.86,71.61,108.82,222.03,239.0,221.33,357.06,356.32,365.19,227.46,359.52,5.077,1.577,122.64,37.22,0.8035,0.9789,6,Over_Current
88.67,74.24,99.3,226.52,228.53,229.13,329.86,306.48,342.8,228.06,326.38,0.674,6.098,111.65,25.06,0.7824,0.9576,6,Over_Current
90.9,63.98,81.44,278.19,280.66,279.44,211.45,204.5,205.51,279.43,207.15,0.443,2.073,86.82,17.47,0.7924,0.9223,5,Over_Voltage
39.67,72.96,103.21,238.11,240.89,236.02,189.04,195.2,191.65,238.34,191.97,1.071,1.686,68.63,30.25,0.8354,0.9955,2,Low_Oil_Level
83.7,67.78,96.09,222.13,222.25,225.51,265.71,251.66,276.83,223.3,264.73,0.992,4.938,88.69,28.31,0.792,1.0069,6,Over_Current
31.05,75.35,84.38,238.02,238.3,243.55,188.87,183.15,194.04,239.96,188.68,1.497,2.934,67.93,9.03,0.8429,0.9506,2,Low_Oil_Level
90.69,69.27,122.6,228.67,221.84,229.86,286.26,286.17,274.94,226.79,282.46,2.181,2.66,96.07,53.33,0.8099,0.9663,6,Over_Current
87.38,59.12,76.68,238.59,288.2,237.81,205.17,2.13,191.46,254.87,132.92,13.079,98.399,47.55,17.56,0.837,7.0451,4,Open_Circuit
51.53,81.35,72.16,239.88,239.5,241.13,190.44,186.6,203.93,240.17,193.66,0.4,5.305,69.77,-9.19,0.8308,0.8902,2,Low_Oil_Level
29.1,74.0,90.04,237.98,237.85,240.79,181.66,201.54,191.49,238.87,191.57,0.803,5.209,68.64,16.05,0.8502,1.0158,2,Low_Oil_Level
87.32,57.73,62.35,240.93,236.58,242.66,206.98,180.08,192.61,240.06,193.22,1.448,7.118,69.6,4.61,0.8941,1.026,0,Normal
91.89,93.35,146.55,199.09,146.64,138.2,2750.97,2696.16,2707.76,161.31,2718.3,23.42,1.202,658.64,53.2,0.6949,0.2691,3,Short_Circuit
91.65,56.11,70.1,287.67,295.41,296.64,212.6,203.3,202.13,293.24,206.01,1.9,3.197,90.59,13.99,0.8587,0.9828,5,Over_Voltage
75.69,84.17,128.98,234.31,239.45,238.05,253.99,269.59,276.28,237.27,266.62,1.247,4.736,94.92,44.81,0.8617,1.0582,1,Overheating
85.72,59.81,73.76,321.94,328.05,321.15,218.85,225.77,211.21,323.71,218.61,1.339,3.382,106.17,13.95,0.7873,1.0067,5,Over_Voltage
91.22,53.31,79.97,235.66,237.78,263.95,207.61,198.45,2.24,245.8,136.1,7.386,98.351,48.35,26.66,0.8466,12.2826,4,Open_Circuit
88.53,61.96,63.96,239.0,239.38,237.1,191.07,183.7,189.27,238.49,188.02,0.583,2.296,67.26,2.0,0.8904,0.9523,0,Normal
88.81,54.04,80.69,245.0,237.01,240.59,201.37,201.44,178.15,240.87,193.65,1.715,8.005,69.97,26.65,0.8277,0.9372,0,Normal
50.7,67.77,93.1,239.8,235.92,239.96,196.92,176.77,192.4,238.56,188.7,1.108,6.32,67.55,25.33,0.8423,1.0165,2,Low_Oil_Level
84.1,55.61,66.71,236.3,237.64,240.49,190.43,209.98,188.53,238.14,196.31,0.986,6.96,70.12,11.1,0.9071,1.0502,0,Normal
83.53,80.96,117.93,240.55,234.92,235.54,255.91,275.16,269.78,237.0,266.95,1.498,4.135,94.87,36.97,0.8342,1.0576,1,Overheating
86.2,56.33,81.5,234.92,239.46,294.48,197.08,188.8,1.58,256.29,129.15,14.902,98.776,45.99,25.17,0.8345,7.1127,4,Open_Circuit
82.6,63.82,81.68,304.87,307.9,308.5,218.57,216.81,197.11,307.09,210.83,0.723,6.509,97.1,17.87,0.8589,0.9011,5,Over_Voltage
34.65,69.69,88.66,240.41,240.49,243.93,187.3,195.13,198.84,241.61,193.76,0.961,3.334,70.23,18.97,0.8399,1.0225,2,Low_Oil_Level
87.67,55.78,65.28,241.19,238.48,240.55,188.81,199.86,192.46,240.07,193.71,0.664,3.173,69.75,9.5,0.9031,1.0124,0,Normal
48.21,69.97,80.51,243.41,238.52,242.24,189.69,197.12,200.97,241.39,195.93,1.19,3.186,70.94,10.54,0.8585,1.0688,2,Low_Oil_Level
94.62,53.87,66.09,240.01,240.95,242.02,197.39,196.31,180.68,240.99,191.46,0.425,5.628,69.2,12.22,0.8976,0.942,0,Normal
80.9,83.19,94.45,236.93,237.22,243.09,270.82,274.44,258.42,239.08,267.89,1.678,3.537,96.04,11.26,0.8575,1.0067,1,Overheating
88.13,53.64,55.99,239.92,240.8,240.95,198.5,187.66,197.99,240.55,194.72,0.265,3.625,70.26,2.35,0.8751,0.9093,0,Normal
84.71,70.08,97.5,231.7,228.2,223.45,352.77,357.62,386.62,227.78,365.67,1.903,5.728,124.87,27.41,0.8375,1.0077,6,Over_Current
87.22,58.27,63.83,237.81,240.02,238.14,196.07,196.61,198.99,238.65,197.22,0.571,0.897,70.6,5.56,0.8875,1.0355,0,Normal
86.05,52.36,62.18,239.49,239.17,236.78,198.54,204.34,187.51,238.48,196.8,0.712,4.719,70.41,9.82,0.8729,1.013,0,Normal
85.99,62.0,74.45,281.6,283.41,283.9,192.48,218.2,199.58,282.97,203.42,0.483,7.266,86.35,12.45,0.8241,0.9466,5,Over_Voltage
85.59,62.62,72.75,241.92,238.24,237.88,186.65,196.89,198.93,239.34,194.16,1.076,3.866,69.69,10.14,0.8425,0.9982,0,Normal
84.4,76.6,115.26,237.62,239.91,240.15,239.85,255.59,231.92,239.22,242.45,0.671,5.419,87.0,38.67,0.8623,0.909,1,Overheating
85.2,61.11,70.87,240.43,268.49,243.56,191.88,2.59,199.69,250.83,131.39,7.043,98.03,47.73,9.75,0.881,8.6824,4,Open_Circuit
33.35,71.17,96.43,243.75,240.13,239.87,205.49,194.57,201.82,241.25,200.63,1.036,3.019,72.61,25.25,0.8752,0.9664,2,Low_Oil_Level
80.27,86.4,104.72,240.34,238.15,236.13,251.52,247.37,240.89,238.21,246.6,0.893,2.313,88.12,18.32,0.8483,1.0896,1,Overheating
89.3,58.04,78.4,293.57,294.73,288.89,208.19,203.03,220.42,292.4,210.55,1.2,4.69,92.32,20.37,0.7869,1.0217,5,Over_Voltage
85.45,84.62,101.31,234.97,220.72,229.03,359.9,358.1,355.81,228.24,357.94,3.295,0.594,122.55,16.69,0.8346,1.057,6,Over_Current
79.91,58.58,93.1,220.94,222.5,228.38,317.85,292.6,308.3,223.94,306.25,1.984,4.458,102.87,34.52,0.8752,0.9759,6,Over_Current
84.18,88.61,119.83,172.23,136.7,186.55,1148.42,1180.58,1136.39,165.16,1155.13,17.232,2.203,285.58,31.22,0.7027,0.0808,3,Short_Circuit
46.34,85.33,96.07,242.8,239.15,245.68,193.9,185.89,194.53,242.54,191.44,1.399,2.899,69.66,10.74,0.8424,1.0239,2,Low_Oil_Level
83.27,74.13,99.98,218.35,237.6,223.53,348.27,346.41,342.64,226.49,345.77,4.904,0.907,117.47,25.85,0.8111,1.0654,6,Over_Current
87.92,50.88,67.6,241.85,241.24,239.82,207.09,198.59,187.1,240.97,197.59,0.477,5.31,71.43,16.71,0.9047,0.9459,0,Normal
86.98,55.84,89.27,242.51,276.12,239.36,193.47,2.49,195.15,252.66,130.37,9.284,98.088,47.16,33.44,0.8586,8.9781,4,Open_Circuit
88.23,81.69,101.45,222.74,229.97,220.8,274.22,268.64,283.65,224.51,275.5,2.434,2.957,92.74,19.77,0.7894,0.9289,6,Over_Current
89.47,62.78,89.12,223.89,235.7,227.12,243.23,248.56,254.34,228.9,248.71,2.968,2.263,85.4,26.33,0.7632,0.9315,6,Over_Current
83.29,83.75,120.22,225.04,223.0,233.79,281.19,299.42,304.48,227.28,295.03,2.866,4.692,100.62,36.47,0.8666,1.0233,6,Over_Current
81.13,56.15,64.82,236.1,237.49,240.42,193.61,199.36,188.52,238.0,193.83,1.016,2.853,69.19,8.67,0.8885,0.9999,0,Normal
85.27,54.82,59.59,236.08,237.14,242.01,205.6,206.99,193.99,238.41,202.19,1.509,4.057,72.28,4.77,0.8986,0.9647,0,Normal
85.02,84.07,114.58,239.89,240.64,237.21,243.45,235.98,256.08,239.24,245.17,0.852,4.451,87.97,30.51,0.8592,1.0179,1,Overheating
87.73,80.52,136.02,179.18,207.6,182.75,1124.63,1121.23,1085.05,189.84,1110.3,9.352,2.274,316.29,55.49,0.6053,0.1082,3,Short_Circuit
81.55,57.15,75.37,280.88,238.59,239.58,2.29,188.01,193.04,253.02,127.78,11.011,98.21,45.87,18.22,0.9028,20.0488,4,Open_Circuit
88.48,53.35,68.11,240.63,239.12,244.64,187.84,199.16,207.25,241.46,198.08,1.317,5.172,71.76,14.76,0.9148,0.959,0,Normal
88.33,56.55,57.49,241.72,239.91,240.25,191.58,203.58,187.8,240.63,194.32,0.455,4.764,70.13,0.93,0.8552,1.0492,0,Normal
86.09,56.76,77.15,236.61,268.73,241.01,186.03,2.27,189.71,248.78,126.0,8.019,98.201,45.17,20.4,0.856,6.4927,4,Open_Circuit
85.95,65.4,111.02,225.16,232.49,227.77,396.69,396.09,413.71,228.48,402.16,1.758,2.871,137.82,45.62,0.7858,0.9664,6,Over_Current
87.23,57.14,74.92,318.19,316.64,319.78,208.25,192.35,213.16,318.2,204.59,0.495,5.98,97.67,17.79,0.8336,1.0401,5,Over_Voltage
39.48,73.07,74.28,240.93,240.42,240.75,203.96,193.93,189.61,240.7,195.83,0.118,4.147,70.71,1.21,0.8669,1.0036,2,Low_Oil_Level
78.13,91.3,132.84,238.9,234.31,240.07,237.08,267.13,270.75,237.76,258.32,1.449,8.223,92.11,41.53,0.861,0.9439,1,Overheating
89.0,66.52,114.63,233.66,228.77,230.16,304.6,302.79,288.09,230.86,298.5,1.211,3.485,103.38,48.11,0.8321,0.9591,6,Over_Current
45.9,85.72,78.99,241.9,237.7,235.91,196.95,193.55,189.61,238.5,193.37,1.424,1.943,69.19,-6.73,0.8387,1.0521,2,Low_Oil_Level
39.9,76.13,92.51,237.73,237.5,240.47,194.23,180.15,185.54,238.57,186.64,0.799,4.067,66.79,16.38,0.8199,0.9926,2,Low_Oil_Level
87.72,55.75,73.87,281.8,284.96,290.13,217.13,207.04,179.88,285.63,201.35,1.575,10.662,86.19,18.12,0.8334,0.9189,5,Over_Voltage
46.08,78.46,97.37,241.67,235.93,237.32,194.14,195.5,192.85,238.31,194.16,1.411,0.687,69.41,18.91,0.8141,0.9997,2,Low_Oil_Level
88.37,98.76,146.57,123.21,153.98,198.89,1795.85,1759.45,1764.88,158.7,1773.39,25.329,1.266,421.61,47.81,0.7171,0.4799,3,Short_Circuit
84.23,67.29,75.79,265.88,265.14,265.35,231.95,220.5,219.18,265.46,223.88,0.159,3.606,89.15,8.5,0.8302,0.9769,5,Over_Voltage
78.03,96.54,103.16,244.73,234.49,235.6,246.84,261.56,231.18,238.28,246.53,2.709,6.225,88.1,6.62,0.8335,1.0253,1,Overheating
80.77,85.57,114.17,240.83,240.78,241.05,275.26,262.53,241.66,240.89,259.82,0.067,6.987,93.88,28.6,0.8604,1.0631,1,Overheating
84.32,52.97,69.74,282.69,237.58,237.47,2.62,198.57,196.65,252.58,132.62,11.922,98.022,47.31,16.77,0.8987,15.86,4,Open_Circuit
52.06,59.53,93.67,238.01,240.16,237.64,195.7,184.94,197.72,238.6,192.79,0.651,4.073,68.99,34.14,0.8295,1.0278,2,Low_Oil_Level
80.94,61.75,70.58,268.55,267.35,267.12,202.72,212.58,203.53,267.67,206.28,0.328,3.056,82.82,8.83,0.8443,0.9837,5,Over_Voltage
79.22,87.84,107.88,239.31,236.31,240.99,255.77,247.31,220.22,238.87,241.1,1.071,8.66,86.36,20.04,0.8312,1.0056,1,Overheating
90.82,60.19,75.58,288.76,291.05,288.59,210.19,227.12,212.02,289.47,216.44,0.547,4.933,93.99,15.39,0.8371,0.914,5,Over_Voltage
87.13,49.03,82.81,296.01,243.77,243.05,1.22,195.32,200.27,260.94,132.27,13.439,99.078,48.33,33.78,0.8544,8.321,4,Open_Circuit
88.54,64.98,86.88,282.97,277.07,282.56,226.83,207.64,226.95,280.87,220.47,1.352,5.821,92.92,21.91,0.8484,1.0789,5,Over_Voltage
83.46,72.35,102.72,221.54,218.94,220.58,336.13,362.01,354.11,220.36,350.75,0.641,4.167,115.92,30.37,0.8224,0.9763,6,Over_Current
90.93,86.06,96.84,221.04,223.25,232.07,339.43,375.22,364.16,225.45,359.6,2.935,5.61,121.65,10.78,0.8285,1.1073,6,Over_Current
87.38,76.85,120.02,224.8,228.37,230.01,254.32,263.56,267.68,227.73,261.86,1.286,2.877,89.47,43.17,0.817,0.9481,6,Over_Current
87.6,80.05,132.93,156.4,127.88,139.62,1742.91,1756.23,1899.66,141.3,1799.6,10.685,5.56,381.2,52.89,0.6306,0.3328,3,Short_Circuit
89.2,51.08,76.64,242.5,243.3,290.27,196.4,194.61,2.54,258.69,131.18,12.209,98.061,47.86,25.55,0.8619,7.9721,4,Open_Circuit
40.81,72.52,82.5,236.28,243.49,238.17,186.41,186.95,187.97,239.31,187.11,1.746,0.461,67.17,9.98,0.8567,0.9642,2,Low_Oil_Level
89.83,55.28,71.19,236.02,239.51,234.93,190.76,196.74,200.45,236.82,195.98,1.136,2.666,69.62,15.91,0.8977,1.036,0,Normal
87.6,54.53,68.52,288.57,237.89,239.51,2.53,190.74,214.98,255.32,136.08,13.022,98.144,48.8,13.98,0.8694,8.0991,4,Open_Circuit
90.06,57.47,68.22,241.58,243.02,275.68,186.97,210.25,1.89,253.43,133.04,8.78,98.579,48.39,10.75,0.8582,11.9482,4,Open_Circuit
85.87,75.37,130.62,142.96,176.2,155.61,3129.11,2804.42,2944.77,158.26,2959.44,11.337,5.733,699.86,55.24,0.7125,0.0697,3,Short_Circuit
79.32,75.95,111.01,242.65,242.71,244.51,233.9,272.13,236.25,243.29,247.42,0.502,9.986,90.28,35.06,0.8385,0.9781,1,Overheating
27.87,78.1,89.35,236.59,237.91,239.4,194.81,175.78,175.45,237.97,182.01,0.604,7.031,64.96,11.25,0.8698,1.0693,2,Low_Oil_Level
79.7,76.54,120.21,236.72,237.83,241.93,241.04,231.78,244.38,238.83,239.07,1.301,3.047,85.65,43.67,0.8486,1.0532,1,Overheating
88.66,82.17,126.08,194.77,192.51,157.63,3261.21,3314.33,3282.04,181.64,3285.86,13.215,0.866,895.28,43.91,0.7213,0.4257,3,Short_Circuit
87.38,53.75,75.81,285.23,239.26,238.37,1.2,196.14,190.97,254.29,129.44,12.169,99.071,46.4,22.06,0.8975,14.2764,4,Open_Circuit
87.49,62.02,77.37,282.89,287.71,289.12,208.95,210.55,203.81,286.57,207.77,1.285,1.906,89.31,15.36,0.8418,0.9847,5,Over_Voltage
93.4,55.85,75.47,235.81,242.43,302.24,192.95,198.21,2.38,260.16,131.18,16.175,98.185,47.14,19.62,0.8939,10.8469,4,Open_Circuit
88.4,84.15,84.07,230.52,233.56,233.82,394.12,393.85,411.45,232.63,399.8,0.909,2.913,139.52,-0.09,0.7913,0.9919,6,Over_Current
84.68,90.7,108.67,175.31,154.44,192.97,3135.92,3285.88,3330.8,174.24,3250.86,11.363,3.536,849.99,17.97,0.721,0.4278,3,Short_Circuit
87.68,49.06,86.3,233.95,236.03,286.98,191.81,208.98,2.53,252.32,134.44,13.735,98.116,47.46,37.25,0.891,18.5202,4,Open_Circuit
87.96,59.05,82.69,234.47,238.04,281.63,198.55,200.49,1.87,251.38,133.64,12.034,98.603,47.4,23.64,0.859,12.0656,4,Open_Circuit
88.85,78.88,131.54,194.29,168.92,202.92,1929.44,2040.22,1853.39,188.71,1941.02,10.487,5.111,547.8,52.66,0.6363,0.2182,3,Short_Circuit
37.04,79.88,106.24,238.07,242.28,240.82,180.27,208.32,190.53,240.39,193.04,0.965,7.918,69.64,26.37,0.8501,1.0036,2,Low_Oil_Level
50.54,73.22,91.41,240.27,240.03,246.82,207.87,195.23,196.97,242.38,200.02,1.834,3.923,72.71,18.19,0.8463,0.9094,2,Low_Oil_Level
82.75,51.11,74.26,238.54,243.36,241.96,185.38,198.78,185.34,241.29,189.83,1.139,4.716,68.72,23.16,0.8452,1.0593,0,Normal
79.46,94.17,101.33,242.68,237.58,238.63,256.12,278.54,265.0,239.63,266.55,1.273,4.498,95.78,7.16,0.8676,0.9994,1,Overheating
80.2,85.67,118.99,169.58,171.93,177.34,2872.43,2699.88,2623.07,172.95,2731.79,2.539,5.148,708.23,33.32,0.5922,0.385,3,Short_Circuit
84.01,85.09,135.77,132.97,184.1,206.25,1290.42,1318.15,1176.44,174.44,1261.67,23.772,6.755,328.45,50.68,0.7324,0.4246,3,Short_Circuit
32.0,75.66,90.32,242.69,241.42,243.98,195.35,189.52,191.02,242.7,191.96,0.528,1.766,69.88,14.66,0.8446,1.1212,2,Low_Oil_Level
49.44,69.86,98.26,240.34,243.91,240.87,199.4,200.29,185.67,241.71,195.12,0.911,4.843,70.75,28.4,0.8209,0.9511,2,Low_Oil_Level
85.32,79.25,81.82,225.13,225.23,228.84,448.6,428.45,424.13,226.4,433.73,1.077,3.429,147.28,2.57,0.8351,1.0432,6,Over_Current
91.32,61.54,77.02,270.71,262.8,267.34,206.9,204.34,197.64,266.95,202.96,1.554,2.62,81.27,15.48,0.809,1.0186,5,Over_Voltage
85.41,77.08,96.08,221.71,224.64,218.66,448.92,474.8,430.74,221.67,451.49,1.357,5.164,150.19,19.0,0.7835,0.9846,6,Over_Current
91.79,54.63,71.59,240.33,240.45,240.12,203.4,192.13,191.39,240.3,195.64,0.076,3.965,70.52,16.96,0.8499,1.0112,0,Normal
46.06,74.39,98.39,240.17,235.54,241.09,206.51,193.02,202.82,238.93,200.78,1.421,3.868,71.98,24.0,0.8398,1.0139,2,Low_Oil_Level
45.69,70.85,90.69,239.93,241.83,246.28,181.68,205.84,193.36,242.68,193.63,1.483,6.309,70.49,19.84,0.8528,1.006,2,Low_Oil_Level
79.58,90.72,110.01,236.96,241.19,240.09,235.35,285.33,278.08,239.41,266.25,1.025,11.606,95.68,19.28,0.8714,0.9721,1,Overheating
91.05,51.52,63.29,236.77,238.4,234.34,193.57,202.81,204.91,236.5,200.43,0.913,3.422,71.1,11.77,0.9069,1.0781,0,Normal
79.27,95.24,130.51,150.02,122.34,181.99,2759.66,2888.87,2682.32,151.45,2776.95,20.165,4.03,627.81,35.27,0.6141,0.105,3,Short_Circuit
93.08,58.91,78.26,238.74,281.57,239.83,197.4,2.01,199.24,253.38,132.88,11.125,98.49,47.74,19.35,0.9254,10.2469,4,Open_Circuit
49.74,73.07,104.44,241.87,242.51,239.21,188.33,197.91,204.46,241.2,196.9,0.822,4.354,71.23,31.37,0.8502,1.0621,2,Low_Oil_Level
84.58,81.14,97.74,238.97,233.94,240.95,250.79,260.9,285.24,237.95,265.64,1.688,7.377,94.85,16.6,0.8647,1.0347,1,Overheating
80.51,89.45,121.1,242.43,240.5,237.38,263.93,251.3,272.87,240.1,262.7,1.134,4.34,94.6,31.64,0.8567,1.0659,1,Overheating
79.84,89.66,105.82,240.0,238.81,236.45,288.75,245.2,245.12,238.42,259.69,0.826,11.189,92.91,16.16,0.8739,1.0307,1,Overheating
87.72,55.86,66.89,236.77,238.85,238.34,197.75,199.6,191.64,237.99,196.33,0.511,2.39,70.09,11.03,0.8711,0.9454,0,Normal
78.66,80.93,109.89,238.08,240.33,237.36,281.06,246.86,288.99,238.59,272.3,0.73,9.342,97.42,28.96,0.8419,1.0271,1,Overheating
85.96,54.61,62.08,237.29,238.01,239.46,198.02,195.67,193.74,238.25,195.81,0.506,1.128,69.98,7.48,0.8731,0.9232,0,Normal
87.02,56.49,54.39,237.92,238.74,243.47,207.24,196.5,186.79,240.04,196.84,1.428,5.282,70.85,-2.1,0.8846,1.066,0,Normal
73.96,87.33,100.93,235.39,238.58,236.47,249.69,275.96,259.02,236.81,261.56,0.748,5.505,92.93,13.6,0.8721,1.0385,1,Overheating
39.46,70.09,96.38,238.69,235.12,238.61,191.97,200.53,194.2,237.48,195.57,0.991,2.536,69.65,26.29,0.7838,0.9754,2,Low_Oil_Level
86.35,61.54,82.41,303.03,303.04,300.66,222.13,217.77,205.11,302.25,215.0,0.525,4.601,97.49,20.87,0.8417,0.9139,5,Over_Voltage
89.96,66.17,100.41,221.7,227.65,219.68,454.24,437.27,413.21,223.01,434.91,2.081,4.989,145.51,34.25,0.8232,0.9201,6,Over_Current
89.29,62.43,79.58,306.44,308.3,312.1,220.84,214.64,219.96,308.95,218.48,1.022,1.756,101.25,17.15,0.8344,0.9661,5,Over_Voltage
87.15,58.31,80.16,277.88,246.91,241.69,2.28,181.41,209.13,255.5,130.94,8.762,98.259,47.99,21.85,0.8602,13.7282,4,Open_Circuit
32.34,71.61,79.88,239.79,239.08,234.68,193.42,195.84,189.7,237.85,192.98,1.335,1.705,68.86,8.27,0.8194,0.9056,2,Low_Oil_Level
90.67,87.47,134.94,184.76,174.88,139.42,2073.31,2172.84,2150.49,166.36,2132.21,16.193,2.763,531.44,47.47,0.5776,0.2411,3,Short_Circuit
89.87,58.42,70.98,261.64,264.12,262.67,209.39,215.13,212.6,262.81,212.37,0.497,1.405,83.72,12.56,0.811,1.0335,5,Over_Voltage
88.95,81.45,113.55,141.58,215.73,120.89,970.15,1018.23,996.17,159.4,994.85,35.337,2.483,238.72,32.09,0.6573,0.4015,3,Short_Circuit
34.02,80.29,86.09,233.97,240.59,241.58,203.1,201.79,189.65,238.71,198.18,1.987,4.303,70.94,5.8,0.8349,0.9948,2,Low_Oil_Level
88.84,53.51,93.56,239.75,235.56,294.81,182.02,187.57,1.93,256.71,123.84,14.844,98.442,44.2,40.05,0.8692,8.1861,4,Open_Circuit
85.92,52.43,80.77,240.08,238.43,280.51,207.53,198.09,2.03,253.01,135.88,10.87,98.506,48.81,28.34,0.9159,9.0442,4,Open_Circuit
88.34,64.95,84.72,289.27,289.61,290.27,209.05,210.0,217.15,289.71,212.07,0.191,2.397,92.16,19.78,0.8472,0.9832,5,Over_Voltage
26.41,62.84,78.8,239.16,238.08,242.97,199.8,198.1,185.47,240.07,194.46,1.209,4.623,70.01,15.96,0.8183,0.9506,2,Low_Oil_Level
86.38,54.11,63.39,234.91,238.63,238.81,211.2,193.58,174.61,237.45,193.13,1.069,9.592,68.75,9.28,0.8932,1.0638,0,Normal
81.75,71.96,126.26,227.11,229.22,231.79,235.76,241.86,247.59,229.37,241.73,1.052,2.472,83.18,54.29,0.8514,1.0158,6,Over_Current
88.71,63.03,68.13,290.74,295.21,284.39,214.86,207.43,204.44,290.11,208.91,1.974,2.849,90.92,5.1,0.8553,0.9937,5,Over_Voltage
35.23,78.85,90.39,239.91,242.13,240.87,188.9,195.49,194.88,240.97,193.09,0.479,2.171,69.8,11.54,0.8032,0.9744,2,Low_Oil_Level
87.65,80.3,122.82,216.02,228.27,231.46,259.06,243.48,247.21,225.25,249.91,4.099,3.658,84.38,42.53,0.847,0.9885,6,Over_Current
88.52,84.82,114.72,200.07,202.62,204.48,3218.68,3332.88,3068.96,202.39,3206.84,1.148,4.3,973.4,29.89,0.7274,0.0795,3,Short_Circuit
86.1,70.02,71.26,301.48,303.78,304.35,211.19,220.61,233.05,303.2,221.62,0.57,5.16,100.81,1.24,0.8396,0.9964,5,Over_Voltage
78.72,89.5,115.36,238.71,240.91,242.06,265.91,266.42,281.63,240.56,271.32,0.769,3.801,97.92,25.86,0.8872,0.9926,1,Overheating
